Image Name,Blurry
D:\iNaturalist\test_3000\Matricaria_chamomilla_112085.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112089.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112090.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112097.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112099.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112102.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112103.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112106.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112108.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112111.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112116.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112117.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112123.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112125.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112126.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112130.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112132.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112133.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112138.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112142.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112143.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112146.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112150.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112154.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112155.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112164.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112165.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112166.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112168.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112171.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112172.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112173.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112178.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112193.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112199.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112202.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112203.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112206.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112208.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112212.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112216.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112217.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112222.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112223.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112224.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112228.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112231.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112240.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112243.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112244.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112248.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112249.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112254.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112255.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112261.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112264.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112268.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112272.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112276.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112280.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112281.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112283.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112284.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112288.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112291.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112296.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112299.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112307.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112308.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112309.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112310.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112311.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112316.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112318.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112320.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112321.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112322.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112325.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112327.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112329.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112331.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112335.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112336.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112339.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112341.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112343.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112344.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112352.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112356.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112357.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112367.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112368.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112370.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112372.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112377.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112381.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112382.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112383.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112384.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112385.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112388.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112394.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112399.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112403.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112405.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112411.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112412.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112420.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112421.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112423.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112427.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112430.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112433.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112437.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112439.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112444.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112445.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112446.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112448.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112451.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112453.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112456.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112461.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112464.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112465.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112469.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112470.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112473.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112474.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112479.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112481.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112484.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112485.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112488.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112490.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112502.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112506.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112514.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112515.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112528.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112529.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112530.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112533.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112540.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112547.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112552.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112554.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112558.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112561.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112564.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112566.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112569.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112570.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112573.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112582.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112584.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112589.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112590.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112594.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112599.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112600.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112602.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112604.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112621.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112626.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112629.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112634.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112635.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112638.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112648.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112656.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112659.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112660.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112662.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112663.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112664.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112674.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112682.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112686.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112688.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112689.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112690.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112691.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112692.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112693.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112694.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112696.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112710.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112714.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112715.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112731.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112733.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112735.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112741.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112742.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112745.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112746.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112747.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112748.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112751.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112752.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112754.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112756.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112758.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112759.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112762.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112763.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112764.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112768.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112772.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112777.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112778.jpeg,Yes
D:\iNaturalist\test_3000\Matricaria_chamomilla_112786.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112788.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112795.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112796.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112799.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112800.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112808.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112824.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112827.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112828.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112831.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112834.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112836.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112845.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112847.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112852.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112858.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112864.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112867.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112877.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112878.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112882.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112886.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112888.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112893.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112897.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112899.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112900.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112918.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112926.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112927.jpeg,Yes
D:\iNaturalist\test_3000\Matricaria_chamomilla_112929.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112931.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112938.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112940.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112941.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112946.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112948.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112949.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112950.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112953.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112956.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112959.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112963.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112974.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112975.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112977.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112980.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112984.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112986.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112987.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112994.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112995.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112998.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113001.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113002.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113003.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113006.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113013.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113018.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113021.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113023.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113033.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113035.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113039.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113041.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113044.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113045.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113048.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113051.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113057.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113058.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113059.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113060.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113062.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113066.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113069.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113072.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113074.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113075.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113076.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113078.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113081.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113082.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113087.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113093.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113094.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113098.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113100.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113106.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113108.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113111.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113114.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113122.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113124.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113132.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113133.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113135.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113136.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113138.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113142.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113148.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113150.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113161.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113164.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113165.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113168.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113171.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113172.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113177.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113180.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113182.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113189.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113192.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113200.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113202.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113203.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113204.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113205.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113210.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113217.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113218.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113220.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113223.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113224.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113232.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113234.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113235.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113238.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113239.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113242.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113243.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113249.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113253.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113256.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113258.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113259.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113267.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113268.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113271.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113274.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113278.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113285.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113286.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113288.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113290.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113292.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113297.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113298.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113302.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113303.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113311.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113313.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113315.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113318.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113326.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113329.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113332.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113335.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113338.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113339.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113344.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113345.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113346.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113347.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113359.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113360.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113367.jpg,No
